,V;IND;PRS;1;SG,V;IND;PRS;2;SG,V;IND;PRS;3;SG,V;IND;PRS;1;PL,V;IND;PRS;2;PL,V;IND;PRS;3;PL,V;SBJV;PRS;1;SG,V;SBJV;PRS;2;SG,V;SBJV;PRS;3;SG,V;SBJV;PRS;1;PL,V;SBJV;PRS;2;PL,V;SBJV;PRS;3;PL
V;IND;PRS;1;SG,0.0,0.15909090909090906,0.1636363636363637,0.6272727272727273,0.5909090909090909,0.15909090909090906,0.0,0.0,0.0,0.054545454545454536,0.06818181818181815,0.0
V;IND;PRS;2;SG,0.15909090909090906,0.0,0.00454545454545463,0.46818181818181825,0.4318181818181819,0.0,0.15909090909090906,0.15909090909090906,0.15909090909090906,0.2136363636363636,0.2272727272727272,0.15909090909090906
V;IND;PRS;3;SG,0.1636363636363637,0.00454545454545463,0.0,0.4636363636363636,0.42727272727272725,0.00454545454545463,0.1636363636363637,0.1636363636363637,0.1636363636363637,0.21818181818181823,0.23181818181818184,0.1636363636363637
V;IND;PRS;1;PL,0.6272727272727273,0.46818181818181825,0.4636363636363636,0.0,0.036363636363636376,0.46818181818181825,0.6272727272727273,0.6272727272727273,0.6272727272727273,0.6818181818181819,0.6954545454545454,0.6272727272727273
V;IND;PRS;2;PL,0.5909090909090909,0.4318181818181819,0.42727272727272725,0.036363636363636376,0.0,0.4318181818181819,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.6454545454545455,0.6590909090909091,0.5909090909090909
V;IND;PRS;3;PL,0.15909090909090906,0.0,0.00454545454545463,0.46818181818181825,0.4318181818181819,0.0,0.15909090909090906,0.15909090909090906,0.15909090909090906,0.2136363636363636,0.2272727272727272,0.15909090909090906
V;SBJV;PRS;1;SG,0.0,0.15909090909090906,0.1636363636363637,0.6272727272727273,0.5909090909090909,0.15909090909090906,0.0,0.0,0.0,0.054545454545454536,0.06818181818181815,0.0
V;SBJV;PRS;2;SG,0.0,0.15909090909090906,0.1636363636363637,0.6272727272727273,0.5909090909090909,0.15909090909090906,0.0,0.0,0.0,0.054545454545454536,0.06818181818181815,0.0
V;SBJV;PRS;3;SG,0.0,0.15909090909090906,0.1636363636363637,0.6272727272727273,0.5909090909090909,0.15909090909090906,0.0,0.0,0.0,0.054545454545454536,0.06818181818181815,0.0
V;SBJV;PRS;1;PL,0.054545454545454536,0.2136363636363636,0.21818181818181823,0.6818181818181819,0.6454545454545455,0.2136363636363636,0.054545454545454536,0.054545454545454536,0.054545454545454536,0.0,0.013636363636363613,0.054545454545454536
V;SBJV;PRS;2;PL,0.06818181818181815,0.2272727272727272,0.23181818181818184,0.6954545454545454,0.6590909090909091,0.2272727272727272,0.06818181818181815,0.06818181818181815,0.06818181818181815,0.013636363636363613,0.0,0.06818181818181815
V;SBJV;PRS;3;PL,0.0,0.15909090909090906,0.1636363636363637,0.6272727272727273,0.5909090909090909,0.15909090909090906,0.0,0.0,0.0,0.054545454545454536,0.06818181818181815,0.0
