,V;IND;PRS;1;SG,V;IND;PRS;2;SG,V;IND;PRS;3;SG,V;IND;PRS;1;PL,V;IND;PRS;2;PL,V;IND;PRS;3;PL,V;SBJV;PRS;1;SG,V;SBJV;PRS;2;SG,V;SBJV;PRS;3;SG,V;SBJV;PRS;1;PL,V;SBJV;PRS;2;PL,V;SBJV;PRS;3;PL
V;IND;PRS;1;SG,0.0,0.3318181818181818,0.3090909090909091,0.40454545454545454,0.4409090909090909,0.30000000000000004,0.027272727272727226,0.009090909090909038,0.040909090909090895,0.36818181818181817,0.2681818181818182,0.018181818181818188
V;IND;PRS;2;SG,0.3318181818181818,0.0,0.022727272727272707,0.07272727272727275,0.10909090909090913,0.031818181818181746,0.30454545454545456,0.32272727272727275,0.2909090909090909,0.036363636363636376,0.0636363636363636,0.35
V;IND;PRS;3;SG,0.3090909090909091,0.022727272727272707,0.0,0.09545454545454546,0.13181818181818183,0.009090909090909038,0.28181818181818186,0.30000000000000004,0.2681818181818182,0.05909090909090908,0.040909090909090895,0.32727272727272727
V;IND;PRS;1;PL,0.40454545454545454,0.07272727272727275,0.09545454545454546,0.0,0.036363636363636376,0.1045454545454545,0.3772727272727273,0.3954545454545455,0.36363636363636365,0.036363636363636376,0.13636363636363635,0.42272727272727273
V;IND;PRS;2;PL,0.4409090909090909,0.10909090909090913,0.13181818181818183,0.036363636363636376,0.0,0.14090909090909087,0.4136363636363637,0.4318181818181819,0.4,0.07272727272727275,0.17272727272727273,0.4590909090909091
V;IND;PRS;3;PL,0.30000000000000004,0.031818181818181746,0.009090909090909038,0.1045454545454545,0.14090909090909087,0.0,0.2727272727272728,0.290909090909091,0.25909090909090915,0.06818181818181812,0.03181818181818186,0.31818181818181823
V;SBJV;PRS;1;SG,0.027272727272727226,0.30454545454545456,0.28181818181818186,0.3772727272727273,0.4136363636363637,0.2727272727272728,0.0,0.018181818181818188,0.013636363636363669,0.34090909090909094,0.24090909090909096,0.045454545454545414
V;SBJV;PRS;2;SG,0.009090909090909038,0.32272727272727275,0.30000000000000004,0.3954545454545455,0.4318181818181819,0.290909090909091,0.018181818181818188,0.0,0.03181818181818186,0.3590909090909091,0.25909090909090915,0.027272727272727226
V;SBJV;PRS;3;SG,0.040909090909090895,0.2909090909090909,0.2681818181818182,0.36363636363636365,0.4,0.25909090909090915,0.013636363636363669,0.03181818181818186,0.0,0.32727272727272727,0.2272727272727273,0.05909090909090908
V;SBJV;PRS;1;PL,0.36818181818181817,0.036363636363636376,0.05909090909090908,0.036363636363636376,0.07272727272727275,0.06818181818181812,0.34090909090909094,0.3590909090909091,0.32727272727272727,0.0,0.09999999999999998,0.38636363636363635
V;SBJV;PRS;2;PL,0.2681818181818182,0.0636363636363636,0.040909090909090895,0.13636363636363635,0.17272727272727273,0.03181818181818186,0.24090909090909096,0.25909090909090915,0.2272727272727273,0.09999999999999998,0.0,0.2863636363636364
V;SBJV;PRS;3;PL,0.018181818181818188,0.35,0.32727272727272727,0.42272727272727273,0.4590909090909091,0.31818181818181823,0.045454545454545414,0.027272727272727226,0.05909090909090908,0.38636363636363635,0.2863636363636364,0.0
