,V;IND;PRS;1;SG,V;IND;PRS;2;SG,V;IND;PRS;3;SG,V;IND;PRS;1;PL,V;IND;PRS;2;PL,V;IND;PRS;3;PL,V;SBJV;PRS;1;SG,V;SBJV;PRS;2;SG,V;SBJV;PRS;3;SG,V;SBJV;PRS;1;PL,V;SBJV;PRS;2;PL,V;SBJV;PRS;3;PL
V;IND;PRS;1;SG,0.0,0.6318181818181818,0.5954545454545455,0.32272727272727275,0.36818181818181817,0.6454545454545455,0.06818181818181823,0.09545454545454546,0.05909090909090908,0.08181818181818179,0.12727272727272732,0.12272727272727268
V;IND;PRS;2;SG,0.6318181818181818,0.0,0.036363636363636376,0.3090909090909091,0.26363636363636367,0.013636363636363669,0.5636363636363636,0.5363636363636364,0.5727272727272728,0.55,0.5045454545454545,0.5090909090909091
V;IND;PRS;3;SG,0.5954545454545455,0.036363636363636376,0.0,0.2727272727272727,0.2272727272727273,0.050000000000000044,0.5272727272727272,0.5,0.5363636363636364,0.5136363636363637,0.46818181818181814,0.4727272727272728
V;IND;PRS;1;PL,0.32272727272727275,0.3090909090909091,0.2727272727272727,0.0,0.045454545454545414,0.32272727272727275,0.2545454545454545,0.2272727272727273,0.26363636363636367,0.24090909090909096,0.19545454545454544,0.20000000000000007
V;IND;PRS;2;PL,0.36818181818181817,0.26363636363636367,0.2272727272727273,0.045454545454545414,0.0,0.27727272727272734,0.29999999999999993,0.2727272727272727,0.3090909090909091,0.2863636363636364,0.24090909090909085,0.24545454545454548
V;IND;PRS;3;PL,0.6454545454545455,0.013636363636363669,0.050000000000000044,0.32272727272727275,0.27727272727272734,0.0,0.5772727272727273,0.55,0.5863636363636364,0.5636363636363637,0.5181818181818182,0.5227272727272728
V;SBJV;PRS;1;SG,0.06818181818181823,0.5636363636363636,0.5272727272727272,0.2545454545454545,0.29999999999999993,0.5772727272727273,0.0,0.027272727272727226,0.00909090909090915,0.013636363636363558,0.05909090909090908,0.05454545454545445
V;SBJV;PRS;2;SG,0.09545454545454546,0.5363636363636364,0.5,0.2272727272727273,0.2727272727272727,0.55,0.027272727272727226,0.0,0.036363636363636376,0.013636363636363669,0.03181818181818186,0.027272727272727226
V;SBJV;PRS;3;SG,0.05909090909090908,0.5727272727272728,0.5363636363636364,0.26363636363636367,0.3090909090909091,0.5863636363636364,0.00909090909090915,0.036363636363636376,0.0,0.022727272727272707,0.06818181818181823,0.0636363636363636
V;SBJV;PRS;1;PL,0.08181818181818179,0.55,0.5136363636363637,0.24090909090909096,0.2863636363636364,0.5636363636363637,0.013636363636363558,0.013636363636363669,0.022727272727272707,0.0,0.045454545454545525,0.040909090909090895
V;SBJV;PRS;2;PL,0.12727272727272732,0.5045454545454545,0.46818181818181814,0.19545454545454544,0.24090909090909085,0.5181818181818182,0.05909090909090908,0.03181818181818186,0.06818181818181823,0.045454545454545525,0.0,0.00454545454545463
V;SBJV;PRS;3;PL,0.12272727272727268,0.5090909090909091,0.4727272727272728,0.20000000000000007,0.24545454545454548,0.5227272727272728,0.05454545454545445,0.027272727272727226,0.0636363636363636,0.040909090909090895,0.00454545454545463,0.0
