,V;IND;PRS;1;SG,V;IND;PRS;2;SG,V;IND;PRS;3;SG,V;IND;PRS;1;PL,V;IND;PRS;2;PL,V;IND;PRS;3;PL,V;SBJV;PRS;1;SG,V;SBJV;PRS;2;SG,V;SBJV;PRS;3;SG,V;SBJV;PRS;1;PL,V;SBJV;PRS;2;PL,V;SBJV;PRS;3;PL
V;IND;PRS;1;SG,0.0,0.4772727272727273,0.509090909090909,0.6227272727272727,0.6136363636363636,0.4818181818181818,0.040909090909090895,0.022727272727272707,0.06818181818181823,0.15909090909090906,0.1863636363636364,0.045454545454545414
V;IND;PRS;2;SG,0.4772727272727273,0.0,0.031818181818181746,0.1454545454545454,0.13636363636363635,0.004545454545454519,0.4363636363636364,0.4545454545454546,0.40909090909090906,0.31818181818181823,0.2909090909090909,0.4318181818181819
V;IND;PRS;3;SG,0.509090909090909,0.031818181818181746,0.0,0.11363636363636365,0.10454545454545461,0.027272727272727226,0.46818181818181814,0.48636363636363633,0.4409090909090908,0.35,0.32272727272727264,0.4636363636363636
V;IND;PRS;1;PL,0.6227272727272727,0.1454545454545454,0.11363636363636365,0.0,0.009090909090909038,0.14090909090909087,0.5818181818181818,0.6,0.5545454545454545,0.4636363636363636,0.4363636363636363,0.5772727272727273
V;IND;PRS;2;PL,0.6136363636363636,0.13636363636363635,0.10454545454545461,0.009090909090909038,0.0,0.13181818181818183,0.5727272727272728,0.5909090909090909,0.5454545454545454,0.4545454545454546,0.42727272727272725,0.5681818181818182
V;IND;PRS;3;PL,0.4818181818181818,0.004545454545454519,0.027272727272727226,0.14090909090909087,0.13181818181818183,0.0,0.4409090909090909,0.4590909090909091,0.4136363636363636,0.32272727272727275,0.2954545454545454,0.4363636363636364
V;SBJV;PRS;1;SG,0.040909090909090895,0.4363636363636364,0.46818181818181814,0.5818181818181818,0.5727272727272728,0.4409090909090909,0.0,0.018181818181818188,0.027272727272727337,0.11818181818181817,0.1454545454545455,0.004545454545454519
V;SBJV;PRS;2;SG,0.022727272727272707,0.4545454545454546,0.48636363636363633,0.6,0.5909090909090909,0.4590909090909091,0.018181818181818188,0.0,0.045454545454545525,0.13636363636363635,0.1636363636363637,0.022727272727272707
V;SBJV;PRS;3;SG,0.06818181818181823,0.40909090909090906,0.4409090909090908,0.5545454545454545,0.5454545454545454,0.4136363636363636,0.027272727272727337,0.045454545454545525,0.0,0.09090909090909083,0.11818181818181817,0.022727272727272818
V;SBJV;PRS;1;PL,0.15909090909090906,0.31818181818181823,0.35,0.4636363636363636,0.4545454545454546,0.32272727272727275,0.11818181818181817,0.13636363636363635,0.09090909090909083,0.0,0.027272727272727337,0.11363636363636365
V;SBJV;PRS;2;PL,0.1863636363636364,0.2909090909090909,0.32272727272727264,0.4363636363636363,0.42727272727272725,0.2954545454545454,0.1454545454545455,0.1636363636363637,0.11818181818181817,0.027272727272727337,0.0,0.14090909090909098
V;SBJV;PRS;3;PL,0.045454545454545414,0.4318181818181819,0.4636363636363636,0.5772727272727273,0.5681818181818182,0.4363636363636364,0.004545454545454519,0.022727272727272707,0.022727272727272818,0.11363636363636365,0.14090909090909098,0.0
