,V;IND;PRS;1;SG,V;IND;PRS;2;SG,V;IND;PRS;3;SG,V;IND;PRS;1;PL,V;IND;PRS;2;PL,V;IND;PRS;3;PL,V;SBJV;PRS;1;SG,V;SBJV;PRS;2;SG,V;SBJV;PRS;3;SG,V;SBJV;PRS;1;PL,V;SBJV;PRS;2;PL,V;SBJV;PRS;3;PL
V;IND;PRS;1;SG,0.0,0.1681818181818182,0.17727272727272736,0.07727272727272727,0.07727272727272727,0.1681818181818182,0.06818181818181812,0.031818181818181746,0.05909090909090908,0.018181818181818188,0.12272727272727268,0.022727272727272707
V;IND;PRS;2;SG,0.1681818181818182,0.0,0.00909090909090915,0.09090909090909094,0.09090909090909094,0.0,0.23636363636363633,0.19999999999999996,0.2272727272727273,0.1863636363636364,0.2909090909090909,0.19090909090909092
V;IND;PRS;3;SG,0.17727272727272736,0.00909090909090915,0.0,0.10000000000000009,0.10000000000000009,0.00909090909090915,0.24545454545454548,0.2090909090909091,0.23636363636363644,0.19545454545454555,0.30000000000000004,0.20000000000000007
V;IND;PRS;1;PL,0.07727272727272727,0.09090909090909094,0.10000000000000009,0.0,0.0,0.09090909090909094,0.1454545454545454,0.10909090909090902,0.13636363636363635,0.09545454545454546,0.19999999999999996,0.09999999999999998
V;IND;PRS;2;PL,0.07727272727272727,0.09090909090909094,0.10000000000000009,0.0,0.0,0.09090909090909094,0.1454545454545454,0.10909090909090902,0.13636363636363635,0.09545454545454546,0.19999999999999996,0.09999999999999998
V;IND;PRS;3;PL,0.1681818181818182,0.0,0.00909090909090915,0.09090909090909094,0.09090909090909094,0.0,0.23636363636363633,0.19999999999999996,0.2272727272727273,0.1863636363636364,0.2909090909090909,0.19090909090909092
V;SBJV;PRS;1;SG,0.06818181818181812,0.23636363636363633,0.24545454545454548,0.1454545454545454,0.1454545454545454,0.23636363636363633,0.0,0.036363636363636376,0.009090909090909038,0.04999999999999993,0.054545454545454564,0.045454545454545414
V;SBJV;PRS;2;SG,0.031818181818181746,0.19999999999999996,0.2090909090909091,0.10909090909090902,0.10909090909090902,0.19999999999999996,0.036363636363636376,0.0,0.027272727272727337,0.013636363636363558,0.09090909090909094,0.009090909090909038
V;SBJV;PRS;3;SG,0.05909090909090908,0.2272727272727273,0.23636363636363644,0.13636363636363635,0.13636363636363635,0.2272727272727273,0.009090909090909038,0.027272727272727337,0.0,0.040909090909090895,0.0636363636363636,0.036363636363636376
V;SBJV;PRS;1;PL,0.018181818181818188,0.1863636363636364,0.19545454545454555,0.09545454545454546,0.09545454545454546,0.1863636363636364,0.04999999999999993,0.013636363636363558,0.040909090909090895,0.0,0.1045454545454545,0.004545454545454519
V;SBJV;PRS;2;PL,0.12272727272727268,0.2909090909090909,0.30000000000000004,0.19999999999999996,0.19999999999999996,0.2909090909090909,0.054545454545454564,0.09090909090909094,0.0636363636363636,0.1045454545454545,0.0,0.09999999999999998
V;SBJV;PRS;3;PL,0.022727272727272707,0.19090909090909092,0.20000000000000007,0.09999999999999998,0.09999999999999998,0.19090909090909092,0.045454545454545414,0.009090909090909038,0.036363636363636376,0.004545454545454519,0.09999999999999998,0.0
