,V;IND;PRS;1;SG,V;IND;PRS;2;SG,V;IND;PRS;3;SG,V;IND;PRS;1;PL,V;IND;PRS;2;PL,V;IND;PRS;3;PL,V;SBJV;PRS;1;SG,V;SBJV;PRS;2;SG,V;SBJV;PRS;3;SG,V;SBJV;PRS;1;PL,V;SBJV;PRS;2;PL,V;SBJV;PRS;3;PL
V;IND;PRS;1;SG,0.0,0.44999999999999996,0.43181818181818177,0.6409090909090909,0.5681818181818182,0.4636363636363636,0.022727272727272707,0.054545454545454564,0.040909090909090895,0.2545454545454545,0.26363636363636367,0.036363636363636376
V;IND;PRS;2;SG,0.44999999999999996,0.0,0.018181818181818188,0.19090909090909092,0.11818181818181828,0.013636363636363669,0.42727272727272725,0.3954545454545454,0.40909090909090906,0.19545454545454544,0.1863636363636363,0.4136363636363636
V;IND;PRS;3;SG,0.43181818181818177,0.018181818181818188,0.0,0.2090909090909091,0.13636363636363646,0.03181818181818186,0.40909090909090906,0.3772727272727272,0.3909090909090909,0.17727272727272725,0.1681818181818181,0.3954545454545454
V;IND;PRS;1;PL,0.6409090909090909,0.19090909090909092,0.2090909090909091,0.0,0.07272727272727264,0.17727272727272725,0.6181818181818182,0.5863636363636363,0.6,0.38636363636363635,0.3772727272727272,0.6045454545454545
V;IND;PRS;2;PL,0.5681818181818182,0.11818181818181828,0.13636363636363646,0.07272727272727264,0.0,0.10454545454545461,0.5454545454545455,0.5136363636363637,0.5272727272727273,0.3136363636363637,0.30454545454545456,0.5318181818181819
V;IND;PRS;3;PL,0.4636363636363636,0.013636363636363669,0.03181818181818186,0.17727272727272725,0.10454545454545461,0.0,0.4409090909090909,0.40909090909090906,0.42272727272727273,0.2090909090909091,0.19999999999999996,0.42727272727272725
V;SBJV;PRS;1;SG,0.022727272727272707,0.42727272727272725,0.40909090909090906,0.6181818181818182,0.5454545454545455,0.4409090909090909,0.0,0.03181818181818186,0.018181818181818188,0.2318181818181818,0.24090909090909096,0.013636363636363669
V;SBJV;PRS;2;SG,0.054545454545454564,0.3954545454545454,0.3772727272727272,0.5863636363636363,0.5136363636363637,0.40909090909090906,0.03181818181818186,0.0,0.013636363636363669,0.19999999999999996,0.2090909090909091,0.018181818181818188
V;SBJV;PRS;3;SG,0.040909090909090895,0.40909090909090906,0.3909090909090909,0.6,0.5272727272727273,0.42272727272727273,0.018181818181818188,0.013636363636363669,0.0,0.21363636363636362,0.22272727272727277,0.004545454545454519
V;SBJV;PRS;1;PL,0.2545454545454545,0.19545454545454544,0.17727272727272725,0.38636363636363635,0.3136363636363637,0.2090909090909091,0.2318181818181818,0.19999999999999996,0.21363636363636362,0.0,0.00909090909090915,0.21818181818181814
V;SBJV;PRS;2;PL,0.26363636363636367,0.1863636363636363,0.1681818181818181,0.3772727272727272,0.30454545454545456,0.19999999999999996,0.24090909090909096,0.2090909090909091,0.22272727272727277,0.00909090909090915,0.0,0.2272727272727273
V;SBJV;PRS;3;PL,0.036363636363636376,0.4136363636363636,0.3954545454545454,0.6045454545454545,0.5318181818181819,0.42727272727272725,0.013636363636363669,0.018181818181818188,0.004545454545454519,0.21818181818181814,0.2272727272727273,0.0
