lemma,correct,total,accuracy
e n s o ɾ d e s ˈe ɾ,352,660,53.33
e m u n ç ˈe ɾ,328,660,49.7
e n k a n e s ˈe ɾ,303,660,45.91
d e b e n ˈi ɾ,289,660,43.79
k o n b e n s ˈe ɾ,239,660,36.21
o f ɾ e s ˈe ɾ,217,660,32.88
b e n d e s ˈi ɾ,152,660,23.03
