lemma,correct,total,accuracy
i n f ɾ i n ç ˈi ɾ,331,660,50.15
k o m p a d e s ˈe ɾ,301,660,45.61
s u p e ɾ b e n ˈi ɾ,283,660,42.88
k o n o s ˈe ɾ,256,660,38.79
m e ɾ e s ˈe ɾ,160,660,24.24
m u l ç ˈe ɾ,58,660,8.79
o b t e n ˈe ɾ,0,660,0.0
