lemma,correct,total,accuracy
m u l s ˈe ɾ,585,660,88.64
e n a l t e s ˈe ɾ,336,660,50.91
p a l i d e s ˈe ɾ,322,660,48.79
e n ɾ i k e s ˈe ɾ,287,660,43.48
m a l d e s ˈi ɾ,209,660,31.67
a n t e d e s ˈi ɾ,202,660,30.61
ɾ e a b a s t e s ˈe ɾ,18,660,2.73
