lemma,correct,total,accuracy
i n f ɾ i n ç ˈi ɾ,320,660,48.48
s u p e ɾ b e n ˈi ɾ,253,660,38.33
k o m p a d e s ˈe ɾ,253,660,38.33
k o n o s ˈe ɾ,198,660,30.0
m e ɾ e s ˈe ɾ,165,660,25.0
m u l ç ˈe ɾ,123,660,18.64
o b t e n ˈe ɾ,0,660,0.0
