lemma,correct,total,accuracy
m u l s ˈe ɾ,606,660,91.82
e n a l t e s ˈe ɾ,261,660,39.55
e n ɾ i k e s ˈe ɾ,238,660,36.06
m a l d e s ˈi ɾ,146,660,22.12
p a l i d e s ˈe ɾ,141,660,21.36
a n t e d e s ˈi ɾ,128,660,19.39
ɾ e a b a s t e s ˈe ɾ,82,660,12.42
