lemma,correct,total,accuracy
k o n b e n s ˈe ɾ,361,660,54.7
e m u n ç ˈe ɾ,336,660,50.91
o f ɾ e s ˈe ɾ,318,660,48.18
e n s o ɾ d e s ˈe ɾ,308,660,46.67
e n k a n e s ˈe ɾ,298,660,45.15
d e b e n ˈi ɾ,289,660,43.79
b e n d e s ˈi ɾ,161,660,24.39
