lemma,correct,total,accuracy
m u l s ˈe ɾ,660,660,100.0
e n ɾ i k e s ˈe ɾ,639,660,96.82
p a l i d e s ˈe ɾ,626,660,94.85
e n a l t e s ˈe ɾ,549,660,83.18
ɾ e a b a s t e s ˈe ɾ,480,660,72.73
m a l d e s ˈi ɾ,224,660,33.94
a n t e d e s ˈi ɾ,205,660,31.06
