lemma,correct,total,accuracy
m u l s ˈe ɾ,582,660,88.18
p a l i d e s ˈe ɾ,295,660,44.7
e n ɾ i k e s ˈe ɾ,279,660,42.27
a n t e d e s ˈi ɾ,203,660,30.76
m a l d e s ˈi ɾ,202,660,30.61
e n a l t e s ˈe ɾ,200,660,30.3
ɾ e a b a s t e s ˈe ɾ,151,660,22.88
