lemma,correct,total,accuracy
e n k a n e s ˈe ɾ,653,660,98.94
e n s o ɾ d e s ˈe ɾ,575,660,87.12
o f ɾ e s ˈe ɾ,567,660,85.91
e m u n ç ˈe ɾ,412,660,62.42
d e b e n ˈi ɾ,325,660,49.24
k o n b e n s ˈe ɾ,196,660,29.7
b e n d e s ˈi ɾ,155,660,23.48
