lemma,correct,total,accuracy
p a l i d e s ˈe ɾ,660,660,100.0
e n ɾ i k e s ˈe ɾ,660,660,100.0
m u l s ˈe ɾ,638,660,96.67
ɾ e a b a s t e s ˈe ɾ,634,660,96.06
e n a l t e s ˈe ɾ,621,660,94.09
m a l d e s ˈi ɾ,196,660,29.7
a n t e d e s ˈi ɾ,176,660,26.67
