target_tag,correct,total,accuracy
V;IND;PRS;3;PL,2794,3630,76.97
V;SBJV;PRS;3;PL,2787,3630,76.78
V;IND;PRS;2;SG,2780,3630,76.58
V;SBJV;PRS;2;PL,2779,3630,76.56
V;IND;PRS;3;SG,2771,3630,76.34
V;SBJV;PRS;1;SG,2766,3630,76.2
V;SBJV;PRS;1;PL,2761,3630,76.06
V;SBJV;PRS;3;SG,2757,3630,75.95
V;SBJV;PRS;2;SG,2732,3630,75.26
V;IND;PRS;2;PL,2721,3630,74.96
V;IND;PRS;1;SG,2712,3630,74.71
V;IND;PRS;1;PL,2710,3630,74.66
