lemma,target_tag,correct,total,accuracy
a n t e d e s ˈi ɾ,V;IND;PRS;1;PL,0,55,0.0
a n t e d e s ˈi ɾ,V;IND;PRS;1;SG,15,55,27.27
a n t e d e s ˈi ɾ,V;IND;PRS;2;PL,0,55,0.0
a n t e d e s ˈi ɾ,V;IND;PRS;2;SG,34,55,61.82
a n t e d e s ˈi ɾ,V;IND;PRS;3;PL,33,55,60.0
a n t e d e s ˈi ɾ,V;IND;PRS;3;SG,33,55,60.0
a n t e d e s ˈi ɾ,V;SBJV;PRS;1;PL,13,55,23.64
a n t e d e s ˈi ɾ,V;SBJV;PRS;1;SG,15,55,27.27
a n t e d e s ˈi ɾ,V;SBJV;PRS;2;PL,15,55,27.27
a n t e d e s ˈi ɾ,V;SBJV;PRS;2;SG,15,55,27.27
a n t e d e s ˈi ɾ,V;SBJV;PRS;3;PL,15,55,27.27
a n t e d e s ˈi ɾ,V;SBJV;PRS;3;SG,15,55,27.27
e n a l t e s ˈe ɾ,V;IND;PRS;1;PL,29,55,52.73
e n a l t e s ˈe ɾ,V;IND;PRS;1;SG,22,55,40.0
e n a l t e s ˈe ɾ,V;IND;PRS;2;PL,24,55,43.64
e n a l t e s ˈe ɾ,V;IND;PRS;2;SG,9,55,16.36
e n a l t e s ˈe ɾ,V;IND;PRS;3;PL,5,55,9.09
e n a l t e s ˈe ɾ,V;IND;PRS;3;SG,7,55,12.73
e n a l t e s ˈe ɾ,V;SBJV;PRS;1;PL,10,55,18.18
e n a l t e s ˈe ɾ,V;SBJV;PRS;1;SG,17,55,30.91
e n a l t e s ˈe ɾ,V;SBJV;PRS;2;PL,10,55,18.18
e n a l t e s ˈe ɾ,V;SBJV;PRS;2;SG,24,55,43.64
e n a l t e s ˈe ɾ,V;SBJV;PRS;3;PL,27,55,49.09
e n a l t e s ˈe ɾ,V;SBJV;PRS;3;SG,16,55,29.09
e n ɾ i k e s ˈe ɾ,V;IND;PRS;1;PL,45,55,81.82
e n ɾ i k e s ˈe ɾ,V;IND;PRS;1;SG,20,55,36.36
e n ɾ i k e s ˈe ɾ,V;IND;PRS;2;PL,44,55,80.0
e n ɾ i k e s ˈe ɾ,V;IND;PRS;2;SG,35,55,63.64
e n ɾ i k e s ˈe ɾ,V;IND;PRS;3;PL,32,55,58.18
e n ɾ i k e s ˈe ɾ,V;IND;PRS;3;SG,32,55,58.18
e n ɾ i k e s ˈe ɾ,V;SBJV;PRS;1;PL,5,55,9.09
e n ɾ i k e s ˈe ɾ,V;SBJV;PRS;1;SG,15,55,27.27
e n ɾ i k e s ˈe ɾ,V;SBJV;PRS;2;PL,10,55,18.18
e n ɾ i k e s ˈe ɾ,V;SBJV;PRS;2;SG,13,55,23.64
e n ɾ i k e s ˈe ɾ,V;SBJV;PRS;3;PL,13,55,23.64
e n ɾ i k e s ˈe ɾ,V;SBJV;PRS;3;SG,15,55,27.27
m a l d e s ˈi ɾ,V;IND;PRS;1;PL,2,55,3.64
m a l d e s ˈi ɾ,V;IND;PRS;1;SG,15,55,27.27
m a l d e s ˈi ɾ,V;IND;PRS;2;PL,4,55,7.27
m a l d e s ˈi ɾ,V;IND;PRS;2;SG,31,55,56.36
m a l d e s ˈi ɾ,V;IND;PRS;3;PL,32,55,58.18
m a l d e s ˈi ɾ,V;IND;PRS;3;SG,31,55,56.36
m a l d e s ˈi ɾ,V;SBJV;PRS;1;PL,12,55,21.82
m a l d e s ˈi ɾ,V;SBJV;PRS;1;SG,15,55,27.27
m a l d e s ˈi ɾ,V;SBJV;PRS;2;PL,15,55,27.27
m a l d e s ˈi ɾ,V;SBJV;PRS;2;SG,15,55,27.27
m a l d e s ˈi ɾ,V;SBJV;PRS;3;PL,15,55,27.27
m a l d e s ˈi ɾ,V;SBJV;PRS;3;SG,15,55,27.27
m u l s ˈe ɾ,V;IND;PRS;1;PL,43,55,78.18
m u l s ˈe ɾ,V;IND;PRS;1;SG,50,55,90.91
m u l s ˈe ɾ,V;IND;PRS;2;PL,41,55,74.55
m u l s ˈe ɾ,V;IND;PRS;2;SG,52,55,94.55
m u l s ˈe ɾ,V;IND;PRS;3;PL,52,55,94.55
m u l s ˈe ɾ,V;IND;PRS;3;SG,49,55,89.09
m u l s ˈe ɾ,V;SBJV;PRS;1;PL,45,55,81.82
m u l s ˈe ɾ,V;SBJV;PRS;1;SG,48,55,87.27
m u l s ˈe ɾ,V;SBJV;PRS;2;PL,54,55,98.18
m u l s ˈe ɾ,V;SBJV;PRS;2;SG,50,55,90.91
m u l s ˈe ɾ,V;SBJV;PRS;3;PL,51,55,92.73
m u l s ˈe ɾ,V;SBJV;PRS;3;SG,47,55,85.45
p a l i d e s ˈe ɾ,V;IND;PRS;1;PL,37,55,67.27
p a l i d e s ˈe ɾ,V;IND;PRS;1;SG,41,55,74.55
p a l i d e s ˈe ɾ,V;IND;PRS;2;PL,36,55,65.45
p a l i d e s ˈe ɾ,V;IND;PRS;2;SG,11,55,20.0
p a l i d e s ˈe ɾ,V;IND;PRS;3;PL,16,55,29.09
p a l i d e s ˈe ɾ,V;IND;PRS;3;SG,10,55,18.18
p a l i d e s ˈe ɾ,V;SBJV;PRS;1;PL,11,55,20.0
p a l i d e s ˈe ɾ,V;SBJV;PRS;1;SG,29,55,52.73
p a l i d e s ˈe ɾ,V;SBJV;PRS;2;PL,13,55,23.64
p a l i d e s ˈe ɾ,V;SBJV;PRS;2;SG,33,55,60.0
p a l i d e s ˈe ɾ,V;SBJV;PRS;3;PL,29,55,52.73
p a l i d e s ˈe ɾ,V;SBJV;PRS;3;SG,29,55,52.73
ɾ e a b a s t e s ˈe ɾ,V;IND;PRS;1;PL,12,55,21.82
ɾ e a b a s t e s ˈe ɾ,V;IND;PRS;1;SG,17,55,30.91
ɾ e a b a s t e s ˈe ɾ,V;IND;PRS;2;PL,14,55,25.45
ɾ e a b a s t e s ˈe ɾ,V;IND;PRS;2;SG,17,55,30.91
ɾ e a b a s t e s ˈe ɾ,V;IND;PRS;3;PL,26,55,47.27
ɾ e a b a s t e s ˈe ɾ,V;IND;PRS;3;SG,37,55,67.27
ɾ e a b a s t e s ˈe ɾ,V;SBJV;PRS;1;PL,0,55,0.0
ɾ e a b a s t e s ˈe ɾ,V;SBJV;PRS;1;SG,5,55,9.09
ɾ e a b a s t e s ˈe ɾ,V;SBJV;PRS;2;PL,0,55,0.0
ɾ e a b a s t e s ˈe ɾ,V;SBJV;PRS;2;SG,13,55,23.64
ɾ e a b a s t e s ˈe ɾ,V;SBJV;PRS;3;PL,5,55,9.09
ɾ e a b a s t e s ˈe ɾ,V;SBJV;PRS;3;SG,5,55,9.09
