lemma,target_tag,correct,total,accuracy
a n t e d e s ˈi ɾ,V;IND;PRS;1;PL,2,55,3.64
a n t e d e s ˈi ɾ,V;IND;PRS;1;SG,15,55,27.27
a n t e d e s ˈi ɾ,V;IND;PRS;2;PL,0,55,0.0
a n t e d e s ˈi ɾ,V;IND;PRS;2;SG,29,55,52.73
a n t e d e s ˈi ɾ,V;IND;PRS;3;PL,29,55,52.73
a n t e d e s ˈi ɾ,V;IND;PRS;3;SG,26,55,47.27
a n t e d e s ˈi ɾ,V;SBJV;PRS;1;PL,15,55,27.27
a n t e d e s ˈi ɾ,V;SBJV;PRS;1;SG,15,55,27.27
a n t e d e s ˈi ɾ,V;SBJV;PRS;2;PL,0,55,0.0
a n t e d e s ˈi ɾ,V;SBJV;PRS;2;SG,15,55,27.27
a n t e d e s ˈi ɾ,V;SBJV;PRS;3;PL,15,55,27.27
a n t e d e s ˈi ɾ,V;SBJV;PRS;3;SG,15,55,27.27
e n a l t e s ˈe ɾ,V;IND;PRS;1;PL,42,55,76.36
e n a l t e s ˈe ɾ,V;IND;PRS;1;SG,55,55,100.0
e n a l t e s ˈe ɾ,V;IND;PRS;2;PL,55,55,100.0
e n a l t e s ˈe ɾ,V;IND;PRS;2;SG,55,55,100.0
e n a l t e s ˈe ɾ,V;IND;PRS;3;PL,55,55,100.0
e n a l t e s ˈe ɾ,V;IND;PRS;3;SG,55,55,100.0
e n a l t e s ˈe ɾ,V;SBJV;PRS;1;PL,33,55,60.0
e n a l t e s ˈe ɾ,V;SBJV;PRS;1;SG,55,55,100.0
e n a l t e s ˈe ɾ,V;SBJV;PRS;2;PL,51,55,92.73
e n a l t e s ˈe ɾ,V;SBJV;PRS;2;SG,55,55,100.0
e n a l t e s ˈe ɾ,V;SBJV;PRS;3;PL,55,55,100.0
e n a l t e s ˈe ɾ,V;SBJV;PRS;3;SG,55,55,100.0
e n ɾ i k e s ˈe ɾ,V;IND;PRS;1;PL,55,55,100.0
e n ɾ i k e s ˈe ɾ,V;IND;PRS;1;SG,55,55,100.0
e n ɾ i k e s ˈe ɾ,V;IND;PRS;2;PL,55,55,100.0
e n ɾ i k e s ˈe ɾ,V;IND;PRS;2;SG,55,55,100.0
e n ɾ i k e s ˈe ɾ,V;IND;PRS;3;PL,55,55,100.0
e n ɾ i k e s ˈe ɾ,V;IND;PRS;3;SG,55,55,100.0
e n ɾ i k e s ˈe ɾ,V;SBJV;PRS;1;PL,55,55,100.0
e n ɾ i k e s ˈe ɾ,V;SBJV;PRS;1;SG,55,55,100.0
e n ɾ i k e s ˈe ɾ,V;SBJV;PRS;2;PL,55,55,100.0
e n ɾ i k e s ˈe ɾ,V;SBJV;PRS;2;SG,55,55,100.0
e n ɾ i k e s ˈe ɾ,V;SBJV;PRS;3;PL,55,55,100.0
e n ɾ i k e s ˈe ɾ,V;SBJV;PRS;3;SG,55,55,100.0
m a l d e s ˈi ɾ,V;IND;PRS;1;PL,0,55,0.0
m a l d e s ˈi ɾ,V;IND;PRS;1;SG,15,55,27.27
m a l d e s ˈi ɾ,V;IND;PRS;2;PL,7,55,12.73
m a l d e s ˈi ɾ,V;IND;PRS;2;SG,33,55,60.0
m a l d e s ˈi ɾ,V;IND;PRS;3;PL,33,55,60.0
m a l d e s ˈi ɾ,V;IND;PRS;3;SG,33,55,60.0
m a l d e s ˈi ɾ,V;SBJV;PRS;1;PL,15,55,27.27
