lemma,target_tag,correct,total,accuracy
a n t e d e s ˈi ɾ,V;IND;PRS;1;PL,7,55,12.73
a n t e d e s ˈi ɾ,V;IND;PRS;1;SG,15,55,27.27
a n t e d e s ˈi ɾ,V;IND;PRS;2;PL,2,55,3.64
a n t e d e s ˈi ɾ,V;IND;PRS;2;SG,24,55,43.64
a n t e d e s ˈi ɾ,V;IND;PRS;3;PL,24,55,43.64
a n t e d e s ˈi ɾ,V;IND;PRS;3;SG,24,55,43.64
a n t e d e s ˈi ɾ,V;SBJV;PRS;1;PL,15,55,27.27
a n t e d e s ˈi ɾ,V;SBJV;PRS;1;SG,15,55,27.27
a n t e d e s ˈi ɾ,V;SBJV;PRS;2;PL,9,55,16.36
a n t e d e s ˈi ɾ,V;SBJV;PRS;2;SG,15,55,27.27
a n t e d e s ˈi ɾ,V;SBJV;PRS;3;PL,15,55,27.27
a n t e d e s ˈi ɾ,V;SBJV;PRS;3;SG,15,55,27.27
e n a l t e s ˈe ɾ,V;IND;PRS;1;PL,55,55,100.0
e n a l t e s ˈe ɾ,V;IND;PRS;1;SG,46,55,83.64
e n a l t e s ˈe ɾ,V;IND;PRS;2;PL,55,55,100.0
e n a l t e s ˈe ɾ,V;IND;PRS;2;SG,55,55,100.0
e n a l t e s ˈe ɾ,V;IND;PRS;3;PL,55,55,100.0
e n a l t e s ˈe ɾ,V;IND;PRS;3;SG,55,55,100.0
e n a l t e s ˈe ɾ,V;SBJV;PRS;1;PL,53,55,96.36
e n a l t e s ˈe ɾ,V;SBJV;PRS;1;SG,42,55,76.36
e n a l t e s ˈe ɾ,V;SBJV;PRS;2;PL,51,55,92.73
e n a l t e s ˈe ɾ,V;SBJV;PRS;2;SG,44,55,80.0
e n a l t e s ˈe ɾ,V;SBJV;PRS;3;PL,45,55,81.82
e n a l t e s ˈe ɾ,V;SBJV;PRS;3;SG,43,55,78.18
e n ɾ i k e s ˈe ɾ,V;IND;PRS;1;PL,55,55,100.0
e n ɾ i k e s ˈe ɾ,V;IND;PRS;1;SG,46,55,83.64
e n ɾ i k e s ˈe ɾ,V;IND;PRS;2;PL,55,55,100.0
e n ɾ i k e s ˈe ɾ,V;IND;PRS;2;SG,55,55,100.0
e n ɾ i k e s ˈe ɾ,V;IND;PRS;3;PL,55,55,100.0
e n ɾ i k e s ˈe ɾ,V;IND;PRS;3;SG,55,55,100.0
e n ɾ i k e s ˈe ɾ,V;SBJV;PRS;1;PL,55,55,100.0
e n ɾ i k e s ˈe ɾ,V;SBJV;PRS;1;SG,45,55,81.82
e n ɾ i k e s ˈe ɾ,V;SBJV;PRS;2;PL,53,55,96.36
